"Index" "SPY.Open" "SPY.High" "SPY.Low" "SPY.Close" "SPY.Volume" "SPY.Adjusted"
1993-04-27 30.8008597911306 31.1846268489804 30.8008597911306 31.1846268489804 220633.840940924 31.18
1993-04-28 31.1348792674073 31.2059472410832 31.070918091099 31.1135588753045 120870.197301182 31.11
1993-04-29 31.1846268489804 31.2485880252887 31.0069569147907 31.2485880252887 119603.804081496 31.25
1993-04-30 31.3622967831701 31.468898743684 31.2912288094943 31.2912288094943 124528.666602498 31.29
1993-05-03 31.3338695936998 31.4902191357867 31.2059472410832 31.4902191357867 113271.837983063 31.49
1993-05-04 31.5612871094626 31.7176366515496 31.5115395278895 31.6039278936682 209799.143394717 31.6
1993-05-05 31.6039278936682 31.8029182199607 31.6039278936682 31.6892094620792 153374.2899398 31.69
1993-05-06 31.6465686778737 31.6678890699765 31.5612871094626 31.5826075015654 76968.565685386 31.58
1993-05-07 31.6039278936682 31.6039278936682 31.468898743684 31.5115395278895 95683.0432651964 31.51
1993-05-10 31.5612871094626 31.7602774357551 31.5612871094626 31.5826075015654 160269.097469204 31.58
1993-05-11 31.5826075015654 31.7176366515496 31.4902191357867 31.7176366515496 59942.6123984907 31.72
1993-05-12 31.5826075015654 31.6892094620792 31.5826075015654 31.6678890699765 43620.2109003101 31.67
1993-05-13 31.5399667173599 31.5399667173599 31.2699084173915 31.2912288094943 181657.07184613 31.29
1993-05-14 31.2912288094943 31.3836171752729 31.2485880252887 31.2699084173915 89351.0771667643 31.27
1993-05-17 31.3622967831701 31.3836171752729 31.2272676331859 31.3836171752729 47841.5216325982 31.38
1993-05-18 31.4049375673757 31.4262579594784 31.2485880252887 31.3622967831701 148027.296345569 31.36
1993-05-19 31.3622967831701 32.0019085462531 31.1561996595101 32.0019085462531 70636.5995869538 32
1993-05-20 32.0019085462531 32.0942969120318 31.9379473699448 32.0942969120318 138177.571303563 32.09
1993-05-21 32.1156173041346 32.1582580883401 31.7815978278579 31.8029182199607 311532.73204286 31.8
1993-05-24 31.866879396269 32.0445493304587 31.866879396269 31.9379473699448 42916.6591115955 31.94
1993-05-25 32.072976519929 32.072976519929 32.0019085462531 32.0019085462531 269882.466150951 32
1993-05-26 32.0942969120318 32.4283163883085 32.072976519929 32.3998891988381 144087.406328766 32.4
1993-05-27 32.4496367804113 32.4496367804113 32.2506464541188 32.2932872383243 75702.1724656995 32.29
1993-05-28 32.2719668462215 32.2719668462215 31.9805881541504 32.1369376962373 111301.892974662 32.14
1993-06-01 32.2506464541188 32.5562387409251 32.2008988725456 32.4496367804113 39821.0312412509 32.45
1993-06-02 32.3572484146326 32.5135979567196 32.2222192646484 32.3998891988381 28564.202621816 32.4
1993-06-03 32.3359280225298 32.3359280225298 32.2222192646484 32.2932872383243 30393.4372724742 32.29
1993-06-04 32.2008988725456 32.2008988725456 32.0445493304587 32.1795784804429 45027.3144777395 32.18
1993-06-07 32.2506464541188 32.2506464541188 32.072976519929 32.072976519929 170822.374299924 32.07
1993-06-08 31.9805881541504 31.9805881541504 31.7815978278579 31.7815978278579 147042.323841368 31.78
1993-06-09 31.8953065857393 32.0232289383559 31.8455590041662 31.8953065857393 60927.5849026913 31.9
1993-06-10 31.866879396269 31.9379473699448 31.8029182199607 31.9166269778421 25187.1540359855 31.92
1993-06-11 32.0232289383559 32.0942969120318 31.9166269778421 32.0445493304587 910958.856027767 32.04
1993-06-14 32.0942969120318 32.1156173041346 32.0019085462531 32.0019085462531 90336.0496709649 32
1993-06-15 32.0445493304587 32.072976519929 31.9379473699448 31.9379473699448 200371.549425941 31.94
1993-06-16 31.9379473699448 32.0019085462531 31.8455590041662 32.0019085462531 465610.573771375 32
1993-06-17 32.072976519929 32.1156173041346 32.0019085462531 32.1156173041346 52625.673795858 32.12
1993-06-18 32.066987617293 32.066987617293 31.8238391830852 31.8238391830852 81801.8839594836 31.82
1993-06-21 31.916807702047 31.916807702047 31.8452934566917 31.8882020039049 40970.8581198781 31.89
1993-06-22 31.9382619756536 31.9382619756536 31.8667477302983 31.916807702047 192269.385374855 31.92
1993-06-23 31.916807702047 31.916807702047 31.6235992960905 31.6235992960905 318258.269900487 31.62
1993-06-24 31.7094163905168 32.0455333436864 31.7094163905168 32.0455333436864 340771.267024379 32.05
1993-06-25 32.0240790700799 32.1170475890417 32.0026247964733 32.0240790700799 62644.8615621345 32.02
1993-06-28 32.1814104098614 32.3816502968561 32.1385018626483 32.3816502968561 615122.200919262 32.38
1993-06-29 32.3387417496429 32.3387417496429 32.1814104098614 32.2243189570746 290151.98156569 32.22
1993-06-30 32.2743789288232 32.3387417496429 32.1814104098614 32.2243189570746 611906.058472992 32.22
1993-07-01 32.2743789288232 32.2743789288232 32.0955933154351 32.1385018626483 846964.121611269 32.14
1993-07-02 32.0240790700799 32.0455333436864 31.8452934566917 31.9597162492601 399081.327898062 31.96
1993-07-06 31.916807702047 32.0026247964733 31.5806907488773 31.6235992960905 344546.738591739 31.62
1993-07-07 31.6021450224839 31.7594763622654 31.6021450224839 31.7094163905168 480603.547297 31.71
1993-07-08 31.7380220886589 32.1385018626483 31.6879621169102 32.066987617293 347063.719636647 32.07
1993-07-09 32.066987617293 32.1599561362548 32.0026247964733 32.1599561362548 528845.683991055 32.16
1993-07-12 32.1170475890417 32.1599561362548 32.066987617293 32.1385018626483 522553.231378787 32.14
1993-07-13 32.1599561362548 32.2457732306811 31.9382619756536 32.1170475890417 544786.563942133 32.12
1993-07-14 32.1385018626483 32.3172874760364 32.1170475890417 32.2243189570746 863184.666122893 32.22
1993-07-15 32.202864683468 32.202864683468 32.0240790700799 32.0955933154351 620575.659849894 32.1
1993-07-16 32.1170475890417 32.1385018626483 31.9597162492601 32.0026247964733 302597.054509953 32
1993-07-19 32.0026247964733 32.0026247964733 31.8882020039049 31.9811705228667 263164.351473074 31.98
1993-07-20 31.9597162492601 32.066987617293 31.8023849094786 32.066987617293 95785.1119867457 32.07
1993-07-21 32.0240790700799 32.0455333436864 31.9382619756536 32.0455333436864 199540.663949031 32.05
1993-07-22 32.0026247964733 32.0455333436864 31.8238391830852 31.8238391830852 884299.340444059 31.82
1993-07-23 31.8882020039049 31.9811705228667 31.8667477302983 31.9811705228667 400199.986140243 31.98
1993-07-26 32.066987617293 32.2243189570746 32.066987617293 32.1599561362548 169616.55597069 32.16
1993-07-27 32.1814104098614 32.202864683468 32.0240790700799 32.1385018626483 129764.356092993 32.14
1993-07-28 32.066987617293 32.1385018626483 32.0240790700799 32.066987617293 43068.3423239674 32.07
1993-07-29 32.1385018626483 32.3387417496429 32.0955933154351 32.2457732306811 462844.847702377 32.25
1993-07-30 32.2457732306811 32.2457732306811 32.0240790700799 32.066987617293 105293.707045284 32.07
1993-08-02 32.1170475890417 32.2743789288232 32.1170475890417 32.1599561362548 57750.7317525927 32.16
1993-08-03 32.2243189570746 32.3172874760364 32.066987617293 32.1814104098614 114103.140702459 32.18
1993-08-04 32.1814104098614 32.2457732306811 32.0955933154351 32.1814104098614 606872.096383177 32.18
1993-08-05 32.1814104098614 32.1814104098614 32.066987617293 32.1170475890417 51458.2791403247 32.12
1993-08-06 32.202864683468 32.2243189570746 32.1170475890417 32.1599561362548 562545.263536756 32.16
1993-08-09 32.2457732306811 32.4245588440692 32.1814104098614 32.3387417496429 1158090.94521785 32.34
1993-08-10 32.3172874760364 32.3387417496429 32.2743789288232 32.3172874760364 845845.463369088 32.32
1993-08-11 32.2958332024298 32.4031045704627 32.2958332024298 32.3172874760364 758170.623638154 32.32
1993-08-12 32.4031045704627 32.4031045704627 32.1170475890417 32.2243189570746 424670.635187952 32.22
1993-08-13 32.2457732306811 32.2958332024298 32.2457732306811 32.2743789288232 144726.410082163 32.27
1993-08-16 32.2958332024298 32.5389816366376 32.2958332024298 32.4531645422113 338114.453699199 32.45
1993-08-17 32.4245588440692 32.5604359102442 32.4245588440692 32.5604359102442 516400.611046791 32.56
1993-08-18 32.6748587028126 32.8107357689876 32.653404429206 32.7392215236323 579325.137169471 32.74
1993-08-19 32.7606757972389 32.7606757972389 32.6963129764192 32.7392215236323 39852.1998776971 32.74
1993-08-20 32.6748587028126 32.7606757972389 32.653404429206 32.7606757972389 112844.650180006 32.76
1993-08-23 32.6319501555995 32.7177672500258 32.6319501555995 32.6963129764192 21813.835722529 32.7
1993-08-24 32.6963129764192 33.0538842031954 32.6963129764192 33.0538842031954 382301.454265347 33.05
1993-08-25 33.0538842031954 33.211215542977 33.0109756559823 33.075338476802 338813.615100562 33.08
1993-08-26 33.0967927504086 33.2755783637967 32.9609156842336 33.0967927504086 167798.736327146 33.1
1993-08-27 33.0109756559823 33.075338476802 33.0109756559823 33.075338476802 35936.8960300637 33.08
1993-08-30 33.0967927504086 33.2541240901901 33.0967927504086 33.211215542977 256592.234300261 33.21
1993-08-31 33.1897612693704 33.2970326374033 33.1397012976217 33.2970326374033 92988.4663812933 33.3
1993-09-01 33.1897612693704 33.3184869110098 33.1897612693704 33.2541240901901 190871.062572128 33.25
1993-09-02 33.2755783637967 33.3184869110098 33.1182470240151 33.1397012976217 660567.692007864 33.14
1993-09-03 33.1182470240151 33.211215542977 33.075338476802 33.1683069957638 881642.527118879 33.17
1993-09-07 33.1683069957638 33.211215542977 32.8965528634139 32.939461410627 274630.598455429 32.94
1993-09-08 32.939461410627 32.939461410627 32.6033444574574 32.8321900425942 377407.324455806 32.83
1993-09-09 32.6963129764192 32.9180071370205 32.6963129764192 32.8965528634139 334478.814412111 32.9
1993-09-10 32.9895213823757 33.211215542977 32.939461410627 33.1897612693704 148921.378490342 33.19
1993-09-13 33.2970326374033 33.2970326374033 33.211215542977 33.211215542977 93547.7955023838 33.21
1993-09-14 33.1182470240151 33.1182470240151 32.9609156842336 33.075338476802 257990.557102987 33.08
1993-09-15 32.939461410627 33.1897612693704 32.8321900425942 33.1683069957638 141230.603075348 33.17
1993-09-16 33.1182470240151 33.1397012976217 33.0109756559823 33.0324299295889 75928.9281880335 33.03
1993-09-17 33.0122829391291 33.033869000336 32.9187433405657 32.9619154629796 279207.954717814 32.96
1993-09-20 33.0122829391291 33.0770411227498 32.6956873747608 32.6956873747608 80329.6156430544 32.7
1993-09-21 32.7388594971746 32.7820316195885 32.2423800894153 32.5805617149905 442229.82175813 32.58
1993-09-22 32.6956873747608 32.8971572793588 32.6525152523469 32.8539851569449 611088.788897077 32.85
1993-09-23 32.9403294017726 33.0554550615429 32.8971572793588 33.033869000336 122996.037792566 33.03
1993-09-24 32.9835015241865 33.0122829391291 32.8971572793588 32.9403294017726 74353.5369706473 32.94
1993-09-27 33.1921667825201 33.3000970885548 33.1921667825201 33.3000970885548 381635.163591397 33.3
1993-09-28 33.3216831497617 33.3216831497617 33.2137528437271 33.235338904934 220003.08228885 33.24
1993-09-29 33.235338904934 33.3216831497617 33.0770411227498 33.1202132451637 307142.648046973 33.12
1993-09-30 33.1202132451637 33.1921667825201 32.9835015241865 33.0554550615429 138005.723760472 33.06
1993-10-01 33.0122829391291 33.2569249661409 32.9619154629796 33.2137528437271 31548.1362473587 33.21
1993-10-04 33.2569249661409 33.2569249661409 33.1633853675776 33.2569249661409 1443292.48867322 33.26
1993-10-05 33.3216831497617 33.3216831497617 33.0986271839568 33.2137528437271 606641.474536216 33.21
1993-10-06 33.235338904934 33.3720506259112 33.1921667825201 33.1921667825201 290743.176341297 33.19
1993-10-07 33.235338904934 33.235338904934 33.0770411227498 33.0986271839568 82553.272823485 33.1
1993-10-08 33.1921667825201 33.2137528437271 32.8971572793588 33.1417993063706 75604.3441346395 33.14
1993-10-11 33.2137528437271 33.2785110273478 33.2137528437271 33.2137528437271 649168.91811195 33.21
1993-10-12 33.2569249661409 33.2785110273478 33.235338904934 33.2569249661409 36412.3863295506 33.26
1993-10-13 33.2785110273478 33.2785110273478 33.2137528437271 33.2569249661409 193319.196123683 33.26
1993-10-14 33.3936366871181 33.6814508365438 33.3000970885548 33.6814508365438 150235.838252841 33.68
1993-10-15 33.839748618728 33.9332882172913 33.7534043739003 33.8613346799349 2088153.07099808 33.86
1993-10-18 33.839748618728 33.839748618728 33.7318183126933 33.7749904351072 1003981.2169644 33.77
1993-10-19 33.7318183126933 33.7965764963141 33.5231530543597 33.5231530543597 1223150.42781059 33.52
1993-10-20 33.63827871413 33.63827871413 33.5015669931528 33.5735205305092 320206.633982002 33.57
1993-10-21 33.5951065917161 33.5951065917161 33.4799809319458 33.5231530543597 78105.9584626239 33.52
1993-10-22 33.5735205305092 33.7030368977508 33.3720506259112 33.3720506259112 542989.28774639 33.37
1993-10-25 33.3936366871181 33.5015669931528 33.3000970885548 33.4583948707389 159130.466974563 33.46
1993-10-26 33.436808809532 33.4583948707389 33.3216831497617 33.436808809532 258778.104372608 33.44
1993-10-27 33.3936366871181 33.4799809319458 33.3936366871181 33.4583948707389 164550.631351862 33.46
1993-10-28 33.5015669931528 33.7965764963141 33.5015669931528 33.7030368977508 180116.231614876 33.7
1993-10-29 33.6814508365438 33.7318183126933 33.6598647753369 33.7030368977508 112155.709037967 33.7
1993-11-01 33.6598647753369 33.818162557521 33.6598647753369 33.7965764963141 50588.2008547955 33.8
1993-11-02 33.7534043739003 33.818162557521 33.5735205305092 33.7749904351072 364262.841869283 33.77
1993-11-03 33.7534043739003 33.7534043739003 33.1921667825201 33.3432692109686 665846.346965179 33.34
1993-11-04 33.3432692109686 33.3432692109686 32.9619154629796 32.9835015241865 181228.060205092 32.98
1993-11-05 32.8971572793588 33.1417993063706 32.7604455583816 33.1417993063706 504770.17995774 33.14
1993-11-08 33.1633853675776 33.2785110273478 33.0770411227498 33.1921667825201 510885.237203924 33.19
1993-11-09 33.415222748325 33.436808809532 33.1921667825201 33.2137528437271 343138.098655193 33.21
1993-11-10 33.2137528437271 33.4583948707389 33.1202132451637 33.4583948707389 64625.0368062635 33.46
1993-11-11 33.4583948707389 33.5519344693023 33.3432692109686 33.3720506259112 123551.952087674 33.37
1993-11-12 33.436808809532 33.63827871413 33.415222748325 33.5231530543597 150374.816826617 33.52
1993-11-15 33.5951065917161 33.5951065917161 33.415222748325 33.5015669931528 338134.869999224 33.5
1993-11-16 33.5735205305092 33.6814508365438 33.436808809532 33.6598647753369 684608.454425062 33.66
1993-11-17 33.6814508365438 33.6814508365438 33.3936366871181 33.4799809319458 55035.5152156567 33.48
1993-11-18 33.436808809532 33.5015669931528 33.3000970885548 33.3936366871181 334660.405654801 33.39
1993-11-19 33.2785110273478 33.3720506259112 33.2569249661409 33.3216831497617 147317.288203525 33.32
1993-11-22 33.235338904934 33.2569249661409 33.0122829391291 33.1202132451637 229731.582453233 33.12
1993-11-23 33.3000970885548 33.3216831497617 33.1202132451637 33.3000970885548 124663.780677889 33.3
1993-11-24 33.3936366871181 33.4583948707389 33.3432692109686 33.436808809532 107291.458955775 33.44
1993-11-26 33.5231530543597 33.5231530543597 33.436808809532 33.4583948707389 1417303.49537694 33.46
1993-11-29 33.5519344693023 33.616692652923 33.3216831497617 33.3216831497617 719214.119295513 33.32
1993-11-30 33.3000970885548 33.5015669931528 33.2785110273478 33.3432692109686 319650.719686895 33.34
1993-12-01 33.5231530543597 33.5519344693023 33.3936366871181 33.3936366871181 527006.751762046 33.39
1993-12-02 33.4583948707389 33.5015669931528 33.3936366871181 33.4799809319458 489204.579694726 33.48
1993-12-03 33.4583948707389 33.616692652923 33.4583948707389 33.616692652923 425274.435757347 33.62
1993-12-06 33.6598647753369 33.7749904351072 33.6598647753369 33.7318183126933 138283.680908026 33.73
1993-12-07 33.7318183126933 33.7534043739003 33.6598647753369 33.7030368977508 123412.973513897 33.7
1993-12-08 33.7030368977508 33.7030368977508 33.6598647753369 33.7030368977508 203881.567730728 33.7
1993-12-09 33.7030368977508 33.7534043739003 33.5519344693023 33.5951065917161 578845.759780833 33.6
1993-12-10 33.616692652923 33.616692652923 33.4583948707389 33.5231530543597 573842.531124865 33.52
1993-12-13 33.5231530543597 33.7318183126933 33.4799809319458 33.7318183126933 379689.46355852 33.73
1993-12-14 33.7534043739003 33.7534043739003 33.4799809319458 33.4799809319458 58232.0224125256 33.48
1993-12-15 33.5231530543597 33.5519344693023 33.436808809532 33.436808809532 114796.301939728 33.44
1993-12-16 33.5735205305092 33.5735205305092 33.5015669931528 33.5519344693023 108681.244693544 33.55
1993-12-17 33.5968170950271 33.7271214922929 33.5750996954828 33.7054040927486 144630.575755321 33.71
1993-12-20 33.6836866932043 33.7777954245629 33.66196929366 33.7560780250187 95039.002979619 33.76
1993-12-21 33.7054040927486 33.7054040927486 33.5968170950271 33.6402518941157 284150.042338774 33.64
1993-12-22 33.7271214922929 33.8863824222844 33.66196929366 33.8646650227401 566780.565734559 33.86
1993-12-23 33.8429476231958 33.9080998218287 33.7995128241072 33.8429476231958 737381.101606405 33.84
1993-12-27 33.8429476231958 34.0239259527316 33.8429476231958 34.0239259527316 617615.381281798 34.02
1993-12-28 34.0022085531873 34.1180346840903 33.9804911536431 34.0890781513645 1216443.98290483 34.09
1993-12-29 34.1180346840903 34.1397520836346 34.0239259527316 34.0456433522759 368414.27463175 34.05
1993-12-30 34.0239259527316 34.0239259527316 33.8429476231958 33.9080998218287 303765.650511893 33.91
1993-12-31 33.9804911536431 34.0239259527316 33.7054040927486 33.7271214922929 432234.07023725 33.73
1994-01-03 33.7271214922929 33.7777954245629 33.5968170950271 33.6402518941157 1327368.86574296 33.64
1994-01-04 33.6836866932043 33.7777954245629 33.6402518941157 33.7777954245629 226960.874848131 33.78
1994-01-05 33.8212302236515 33.8646650227401 33.6836866932043 33.8429476231958 982023.651427488 33.84
1994-01-06 33.8863824222844 33.9080998218287 33.7995128241072 33.8429476231958 277657.552309643 33.84
1994-01-07 33.9080998218287 34.0673607518202 33.8212302236515 34.0456433522759 1071260.85480661 34.05
1994-01-10 34.0890781513645 34.4510348104361 34.0022085531873 34.4510348104361 820125.814956393 34.45
1994-01-11 34.4293174108919 34.4293174108919 34.2700564809003 34.3858826118033 407783.629063714 34.39
1994-01-12 34.4076000113476 34.4076000113476 34.1614694831789 34.2700564809003 218810.727790286 34.27
1994-01-13 34.1831868827232 34.248339081356 34.1397520836346 34.1831868827232 337471.343429083 34.18
1994-01-14 34.2990130136261 34.3858826118033 34.2990130136261 34.3207304131704 189525.453616333 34.32
1994-01-17 34.3207304131704 34.364165212259 34.248339081356 34.3207304131704 24450.4411735357 34.32
1994-01-18 34.364165212259 34.4076000113476 34.2990130136261 34.364165212259 229861.774648381 34.36
1994-01-19 34.3207304131704 34.364165212259 34.2049042822674 34.2700564809003 277381.27613819 34.27
1994-01-20 34.3207304131704 34.3858826118033 34.2990130136261 34.364165212259 388306.158976321 34.36
1994-01-21 34.4076000113476 34.4076000113476 34.2700564809003 34.2990130136261 118246.201381619 34.3
1994-01-24 34.2700564809003 34.4293174108919 34.1614694831789 34.1614694831789 516360.1644445 34.16
1994-01-25 34.1831868827232 34.2049042822674 34.0890781513645 34.1614694831789 428780.618094095 34.16
1994-01-26 34.1614694831789 34.2700564809003 34.1180346840903 34.248339081356 200438.362388702 34.25
1994-01-27 34.3207304131704 34.6102957404277 34.2700564809003 34.5668609413391 475885.705326726 34.57
1994-01-28 34.7044044717863 34.7695566704192 34.6609696726977 34.6609696726977 492462.275613869 34.66
1994-01-31 34.7912740699635 34.9722523994993 34.7478392708749 34.9071002008664 433477.313008786 34.91
1994-02-01 34.8636654017778 34.8636654017778 34.682687072242 34.7261218713306 419387.228264714 34.73
1994-02-02 34.8419480022335 34.950534999955 34.8129914695078 34.950534999955 424912.751693762 34.95
1994-02-03 34.8853828013221 34.8853828013221 34.682687072242 34.7912740699635 643861.617569774 34.79
1994-02-04 34.7912740699635 34.8419480022335 34.0022085531873 34.0022085531873 1938353.6189099 34
1994-02-07 33.9080998218287 34.248339081356 33.9080998218287 34.1614694831789 713345.074690048 34.16
1994-02-08 34.2266216818117 34.2266216818117 34.0456433522759 34.1831868827232 259975.87733669 34.18
1994-02-09 34.2049042822674 34.3424478127147 34.1614694831789 34.3207304131704 199747.671960071 34.32
1994-02-10 34.2990130136261 34.3207304131704 34.0239259527316 34.0239259527316 1221002.5397338 34.02
1994-02-11 34.0456433522759 34.2266216818117 33.8863824222844 34.1397520836346 717489.217261833 34.14
1994-02-14 34.0673607518202 34.2990130136261 34.0239259527316 34.1831868827232 3787884.44869787 34.18
1994-02-15 34.248339081356 34.3858826118033 34.2049042822674 34.364165212259 517603.407216036 34.36
1994-02-16 34.4076000113476 34.4076000113476 34.2700564809003 34.3424478127147 397285.134548524 34.34
1994-02-17 34.5017087427062 34.5234261422505 34.0456433522759 34.1397520836346 472984.805526476 34.14
1994-02-18 34.1614694831789 34.1831868827232 33.8429476231958 33.9370563545545 432786.622580155 33.94
1994-02-22 34.0239259527316 34.2700564809003 34.0239259527316 34.2700564809003 213423.342446964 34.27
1994-02-23 34.3207304131704 34.3424478127147 34.0673607518202 34.1831868827232 541086.881789488 34.18
1994-02-24 34.0673607518202 34.0673607518202 33.7054040927486 33.7271214922929 1064768.36477748 33.73
1994-02-25 33.7777954245629 33.8863824222844 33.7054040927486 33.8863824222844 733927.64946325 33.89
1994-02-28 33.9804911536431 34.0673607518202 33.8863824222844 33.8863824222844 459999.825468214 33.89
1994-03-01 33.8863824222844 33.9587737540988 33.5750996954828 33.7560780250187 585152.931136143 33.76
1994-03-02 33.3217300341327 33.7995128241072 33.2348604359555 33.7995128241072 803272.968497797 33.8
1994-03-03 33.7560780250187 33.7560780250187 33.6185344945714 33.7054040927486 308324.207340857 33.71
1994-03-04 33.7054040927486 33.8863824222844 33.5968170950271 33.7995128241072 823026.714756643 33.8
1994-03-07 33.9080998218287 34.0239259527316 33.9080998218287 33.9804911536431 745669.386749976 33.98
